mag_id	mag_name	edger_trend	hmsc_trend	domain	phylum	class	order	family	genus	species
ERR4992208_bin.47	cmag_742	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosacchariphilus	Anaerosacchariphilus sp002160825
ERR4992208_bin.52	cmag_743	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	Borkfalkia	Borkfalkia sp003343765
ERR4992208_bin.53	cmag_744	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-465	NA	NA
ERR4993373_bin.10	cmag_745	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Anaerofilum	NA
ERR4993373_bin.5	cmag_746	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA
ERR4993373_bin.50	cmag_747	increaser	increaser	Bacteria	Proteobacteria	Alphaproteobacteria	Rs-D84	Rs-D84	Rs-D84	Rs-D84 sp900546185
ERR4993373_bin.59	cmag_748	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA9475	UBA9475 sp002161675
ERR4993378_bin.4	cmag_749	stable	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	Intestinimonas timonensis
ERR4993378_bin.43	cmag_750	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1370	NA
ERR4993378_bin.50	cmag_751	decreaser	decreaser	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Rubneribacter	Rubneribacter badeniensis
ERR4993378_bin.6	cmag_752	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA
ERR4993381_bin.14	cmag_753	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-452	NA
ERR4993381_bin.24	cmag_754	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium sp002315015
ERR4993381_bin.28	cmag_755	increaser	increaser	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-306	CAG-306 sp000980375
ERR4993381_bin.30	cmag_756	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-877	NA
ERR4993381_bin.53	cmag_757	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ERR4993381_bin.57	cmag_758	increaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	NA
ERR4993381_bin.66	cmag_759	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS403	UMGS403 sp900541565
ERR4993381_bin.77	cmag_760	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	HGM13634	NA
ERR4993382_bin.29	cmag_761	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-460	CAG-460 sp900751815
ERR4993382_bin.35	cmag_762	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-460	NA
ERR4993382_bin.39	cmag_763	increaser	increaser	Bacteria	Firmicutes	Bacilli	RFN20	CAG-631	CAG-631	CAG-631 sp000433015
ERR4993662_bin.105	cmag_764	increaser	increaser	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_E	Enterococcus_E cecorum
ERR4993662_bin.106	cmag_765	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	HGM10818	NA
ERR4993662_bin.24	cmag_766	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ERR4993662_bin.31	cmag_767	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA5893	NA
ERR4993662_bin.43	cmag_768	increaser	increaser	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis vadensis
ERR4993662_bin.45	cmag_769	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA5446	UBA5446 sp900544295
ERR4993662_bin.60	cmag_770	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	NA
ERR4993662_bin.61	cmag_771	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	HGM11588	HGM11588 sp900754755
ERR4993662_bin.64	cmag_772	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	UBA1212	UBA1255	UMGS1537	UMGS1537 sp900543695
ERR4993662_bin.75	cmag_773	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	HGM11417	HGM11417	NA
ERR4993662_bin.82	cmag_774	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS874	NA
ERR7167026_bin.11	cmag_775	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	NA	NA
ERR7167028_bin.4	cmag_776	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354	NA
ERR7167029_bin.12	cmag_777	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA
ERR7167029_bin.23	cmag_778	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	NA
ERR7167032_bin.11	cmag_779	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-460	NA
ERR7167033_bin.10	cmag_780	increaser	increaser	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis
ERR7167033_bin.15	cmag_781	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-594	NA
ERR7167033_bin.2	cmag_782	decreaser	decreaser	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus crispatus
ERR7167033_bin.36	cmag_783	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Hydrogeniiclostridium	Hydrogeniiclostridium sp002160025
ERR7167034_bin.20	cmag_784	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp900548355
ERR7167036_bin.15	cmag_785	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA1409	UBA1409 sp002338885
ERR7167036_bin.21	cmag_786	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	NA	NA
ERR7167036_bin.3	cmag_787	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	NA
ERR7167037_bin.6	cmag_788	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	An92	NA
ERR7167037_bin.7	cmag_789	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium_A	Lachnoclostridium_A sp002160755
ERR7167041_bin.23	cmag_790	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	NA
ERR7167041_bin.33	cmag_791	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp002161285
ERR7167042_bin.4	cmag_792	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-793	NA
ERR7167043_bin.17	cmag_793	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	NA
ERR7167044_bin.8	cmag_794	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	NA
ERR7167046_bin.20	cmag_795	increaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
ERR7167046_bin.3	cmag_796	increaser	stable	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ERR7167046_bin.6	cmag_797	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA
ERR7167047_bin.17	cmag_798	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	NA
ERR7167047_bin.8	cmag_799	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA1375	NA
ERR7167048_bin.28	cmag_800	increaser	increaser	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallolyticus
ERR7167048_bin.34	cmag_801	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA
ERR7167048_bin.40	cmag_802	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp002159835
ERR7167050_bin.2	cmag_803	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UMGS1004	NA
ERR7167052_bin.10	cmag_804	decreaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ERR7167052_bin.12	cmag_805	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Fournierella	Fournierella massiliensis
ERR7167053_bin.31	cmag_806	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UMGS1004	UMGS1004 sp003343805
ERR7167053_bin.9	cmag_807	increaser	stable	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	NA
ERR7167059_bin.11	cmag_808	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	NA
ERR7167059_bin.12	cmag_809	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA
ERR7167062_bin.12	cmag_810	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245	NA
ERR7167062_bin.36	cmag_811	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	NA
ERR7167062_bin.47	cmag_812	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354	NA
ERR7167062_bin.49	cmag_813	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA11940	NA
ERR7167063_bin.17	cmag_814	increaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	An114	NA
ERR7167063_bin.29	cmag_815	increaser	increaser	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-495	CAG-495 sp001917125
ERR7167063_bin.30	cmag_816	increaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	NA
ERR7167063_bin.32	cmag_817	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA1409	NA
ERR7167064_bin.1	cmag_818	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	UMGS1217	NA
ERR7167064_bin.22	cmag_819	stable	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-594	NA
ERR7167064_bin.37	cmag_820	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ERR7167064_bin.48	cmag_821	decreaser	stable	Bacteria	Firmicutes	Bacilli	RF39	UBA660	UMGS2016	NA
ERR7167219_bin.12	cmag_822	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ERR7167219_bin.2	cmag_823	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ERR7167219_bin.28	cmag_824	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ERR7167219_bin.7	cmag_825	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA
